player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate,draft_year,injury_status,injury_details,season_year,week
Isaiah Likely,BAL,TE,15798,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.005613584,0.008143972,NA,NA,NA,NA,1.630211187,0.91287094,20.31707763,12.16093002,0.151809361,0.163487371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/18/2000,2022,Q,Foot,2025,3
Tyler Conklin,LAC,TE,13675,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.004123867,0.004212445,NA,NA,NA,NA,2.058081571,0.483253528,20.45206949,7.218530405,0.074992447,0.055407473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
Mike Gesicki,CIN,TE,13672,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,2.697431507,0.208192382,26.04724886,2.706412071,0.137054795,0.089263897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/3/1995,2018,NA,NA,NA,NA
Tyler Higbee,LAR,TE,12678,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,2.428127854,0.579817858,22.03305936,5.57738117,0.119394977,0.074509565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1993,2016,NA,NA,NA,NA
Colston Loveland,CHI,TE,17104,weighted,NA,NA,NA,NA,NA,NA,0.006316591,0.008097352,0,0,0.031730879,0.039692568,NA,NA,NA,NA,1.911992009,0.587245743,19.87018836,6.624742585,0.097020548,0.072627457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/9/2004,2025,NA,NA,NA,NA
Mason Taylor,NYJ,TE,17106,weighted,NA,NA,NA,NA,NA,NA,0.003158295,0.004048676,0,0,0.031730879,0.039692568,NA,NA,NA,NA,2.018002283,0.394632611,20.35026256,4.81697075,0.075667808,0.041570359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2004,2025,NA,NA,NA,NA
Jake Tonges,SF,TE,16036,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002877723,0.004666291,NA,NA,NA,NA,2.357863668,0.386145264,22.37236121,4.109951645,0.168123682,0.046538338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/8/1999,2022,NA,NA,NA,NA
Austin Hooper,NE,TE,12677,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.788287671,0.326459276,17.08323059,4.496226707,0.077465753,0.04257012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
Michael Mayer,LVR,TE,16212,weighted,NA,NA,NA,NA,NA,NA,0.62218417,0.797589184,0.012633181,0.016194704,0.002806792,0.004071986,NA,NA,NA,NA,2.052922374,0.419192184,20.21853881,4.455716935,0.085057078,0.050435444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/6/2001,2023,NA,NA,NA,NA
Noah Gray,KC,TE,15337,weighted,NA,NA,NA,NA,NA,NA,0.041057839,0.052632789,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.850804795,0.384362053,18.5878653,3.526800667,0.102813927,0.071492064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Dawson Knox,BUF,TE,14143,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.616934932,0.652079511,18.07788813,6.020411611,0.127865297,0.079348779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Will Dissly,LAC,TE,13763,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,1.580222603,0.704664262,15.77682078,6.803714105,0.066238584,0.045851395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
Cole Kmet,CHI,TE,14867,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.011227169,0.016287944,NA,NA,NA,NA,2.166883562,0.196643155,22.00594178,1.235513483,0.117636986,0.074040557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Grant Calcaterra,PHI,TE,15804,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.097756849,0.722883235,12.78791667,6.856162778,0.069954338,0.045502622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/4/1998,2022,NA,NA,NA,NA
Tanner Conner,MIA,TE,15991,weighted,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,2.1,NA,21.7,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/20/1998,2022,NA,NA,NA,NA
Elijah Arroyo,SEA,TE,17108,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.031730879,0.039692568,NA,NA,NA,NA,1.489223744,0.581831089,15.52787671,5.828946453,0.066478311,0.045809688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2003,2025,NA,NA,NA,NA
AJ Barner,SEA,TE,16723,weighted,NA,NA,NA,NA,NA,NA,0.66234589,0.514318836,0.004697489,0.003647651,0.002806792,0.004071986,NA,NA,NA,NA,1.892511416,0.153397388,18.27929224,1.977514752,0.102813927,0.071492064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/3/2002,2024,NA,NA,NA,NA
Andrew Ogletree,IND,TE,15916,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.853663664,0.799030663,10.83702703,11.64604869,0.112972973,0.127279221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/1998,2022,NA,NA,NA,NA
Josh Oliver,MIN,TE,14209,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,1.148250176,0.356414071,10.75955025,4.85253106,0.096528461,0.080256667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
Gunnar Helm,TEN,TE,17105,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.493841324,0.278105556,15.63026826,1.650933558,0.073829909,0.041556434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/2002,2025,NA,NA,NA,NA
Julian Hill,MIA,TE,16425,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.031730879,0.039692568,NA,NA,NA,NA,1.673784247,0.343426214,14.76722603,2.900808088,0.081181507,0.044241384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/9/2000,2023,NA,NA,NA,NA
Elijah Higgins,ARI,TE,16333,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.260348174,0.23754932,11.89766553,2.589727031,0.075667808,0.041570359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/2000,2023,NA,NA,NA,NA
Jeremy Ruckert,NYJ,TE,15796,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.309006849,0.259094527,11.12806507,2.388881075,0.062642694,0.042067093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/11/2000,2022,NA,NA,NA,NA
Kylen Granson,PHI,TE,15419,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.75952468,0.468753067,8.65786106,5.354495998,0.040274223,0.05198232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Luke Musgrave,GB,TE,16215,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.151312785,0.177994526,12.1175,2.077470634,0.071952055,0.04086452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/2/2000,2023,NA,NA,NA,NA
Colby Parkinson,LAR,TE,14871,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002877723,0.004666291,NA,NA,NA,NA,0.867477161,0.575861198,8.004490513,5.553063094,0.07737175,0.048430597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,Q,Shoulder - AC Joint,2025,3
Luke Farrell,SF,TE,15335,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002877723,0.004666291,NA,NA,NA,NA,1.253998595,0.333553848,11.39700632,3.053093892,0.103661279,0.067755184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
Brock Wright,DET,TE,15626,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,1.134826325,0.388182687,10.26360146,2.658993655,0.12261426,0.066190972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/1998,2021,NA,NA,NA,NA
Hunter Long,JAC,TE,15334,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.879369369,0.6151829,8.827537538,6.102331522,0.066156156,0.049497475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Tommy Tremble,CAR,TE,15332,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.074520548,0.252502473,10.0255137,1.582699275,0.066438356,0.043199554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Davis Allen,LAR,TE,16219,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002877723,0.004666291,NA,NA,NA,NA,1.226633872,0.178679999,11.03550949,1.466391391,0.11964863,0.053316637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2001,2023,NA,NA,NA,NA
Mo Alie-Cox,IND,TE,13246,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,1.023253333,0.367695526,9.487813333,3.273904397,0.091413333,0.014142136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/1993,2016,NA,NA,NA,NA
Stone Smartt,NYJ,TE,16113,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.904826667,0.502045815,8.325013333,4.65276262,0.02576,0.042426407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/4/1998,2022,NA,NA,NA,NA
Adam Trautman,DEN,TE,14870,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002806792,0.004071986,NA,NA,NA,NA,1.009571918,0.129524639,10.2647089,1.79286727,0.070114155,0.04120337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Ian Thomas,LVR,TE,13678,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.86064,0.593969696,7.364906667,4.553767671,0.030053333,0.049497475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/6/1996,2018,NA,NA,NA,NA
Drew Sample,CIN,TE,14146,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.004043868,0.005140087,NA,NA,NA,NA,0.968183503,0.276078058,7.954670992,2.500163508,0.075866543,0.024075312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
Lucas Krull,DEN,TE,15970,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.945973333,0.240416306,8.773866667,2.2627417,0.08712,0.021213203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/11/1998,2022,NA,NA,NA,NA
Daniel Bellinger,NYG,TE,15873,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.750266667,0.247487373,7.71608,2.991061684,0.021466667,0.035355339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/22/2000,2022,NA,NA,NA,NA
Connor Heyward,PIT,TE,15800,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.815941499,0.262377204,7.158117002,2.212761449,0.052047532,0.053280683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/22/1999,2022,NA,NA,NA,NA
Johnny Mundt,JAC,TE,13940,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.461616304,0.401929659,5.20303584,2.619601956,0.030962755,0.047192131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2017,NA,NA,NA,NA
Tip Reiman,ARI,TE,16706,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.619249305,0.515684368,5.719601483,4.696373513,0.048813716,0.053036677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/17/2001,2024,Q,Foot,2025,3
Payne Durham,TB,TE,16218,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.731517367,0.173333125,7.120073126,1.7471615,0.049104205,0.052062073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/2000,2023,NA,NA,NA,NA
John Bates,WAS,TE,15344,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.472882298,0.440407163,5.467006487,2.55613588,0.014921223,0.028147864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,Q,Groin,2025,3
Ben Sinnott,WAS,TE,16644,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.530049192,0.381093388,5.31132818,2.709980172,0.035488405,0.048054591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
Luke Schoonmaker,DAL,TE,16221,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.810428082,0.128601287,7.301757991,0.519466429,0.058886986,0.044330882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/1998,2023,NA,NA,NA,NA
Charlie Kolar,BAL,TE,15795,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.274588665,0.241015572,3.955393053,3.899078251,0.031444241,0.057088441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/10/1999,2022,NA,NA,NA,NA
Devin Culp,TB,TE,16796,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.30990991,0.424264069,4.08048048,5.586143571,0.051651652,0.070710678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/2000,2024,O,Coach's Decision,2025,3
Moliki Matavao,NO,TE,17259,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.66744,0.275771645,5.595866667,2.793071786,0.021466667,0.035355339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/17/2003,2025,NA,NA,NA,NA
Harrison Bryant,HOU,TE,14875,weighted,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0.8,NA,7.3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Nate Adkins,DEN,TE,16474,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.516516517,0.707106781,3.718918919,5.091168825,0.051651652,0.070710678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/9/1999,2023,Q,Ankle,2025,3
Jackson Hawes,BUF,TE,17213,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.465319747,0.17715618,5.077547435,2.131679371,0.037947997,0.043888865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/6/2000,2025,NA,NA,NA,NA
Jared Wiley,KC,TE,16648,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.361561562,0.494974747,3.718918919,5.091168825,0.051651652,0.070710678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/2000,2024,NA,NA,NA,NA
Brevyn Spann-Ford,DAL,TE,16647,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.42231696,0.17818213,4.309471733,1.839552264,0.024263207,0.03084052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/27/1999,2024,NA,NA,NA,NA
Oronde Gadsden,LAC,TE,17099,weighted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0,5.78,0,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/25/2003,2025,O,Coach's Decision,2025,3
Eric Saubert,SEA,TE,13315,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.390457038,0.264763889,3.253162706,1.971771674,0.034387569,0.054869339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/1994,2017,NA,NA,NA,NA
Blake Whiteheart,CLE,TE,16940,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.492102102,0.304055916,4.347777778,1.831406563,0.056486486,0.06363961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/22/2000,2023,NA,NA,NA,NA
Chris Manhertz,NYG,TE,12955,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.369459459,0.190918831,3.687987988,1.626345597,0.056486486,0.06363961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,ATL,TE,14984,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.37424,0.042426407,3.398213333,0.332340187,0.008586667,0.014142136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Darnell Washington,PIT,TE,16216,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.269946667,0.049497475,2.86888,1.039446968,0.004293333,0.007071068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2001,2023,NA,NA,NA,NA
Mitchell Evans,CAR,TE,17109,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.114133333,0.141421356,1.312533333,1.626345597,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/2003,2025,NA,NA,NA,NA
Durham Smythe,CHI,TE,13676,weighted,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0.23,NA,2.19,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
